10624	10654
10689	10722
10752	10790
10826	10849
10858	10862
10879	10906
10936	10961
10983	11008
11029	11041
11043	11040
11049	11084
11134	11182
11211	11220
11212	11202
11208	11238
11284	11330
11364	11380
11389	11391
11391	11392
11391	11392
11393	11393
11399	11414
11444	11483
11515	11533
11544	11566
11598	11632
11651	11663
11680	11712
11757	11800
11831	11844
11838	11829
11824	11836
11863	11901
11933	11941
11930	11910
11886	11856
11831	11814
11805	11801
11801	11803
11805	11810
11814	11820
11822	11822
11822	11822
11822	11822
11822	11822
11822	11822
11823	11830
11846	11873
11899	11920
11928	11926
11897	11791
11529	11111
10668	10698
10736	10766
10797	10832
10865	10882
10886	10891
10910	10946
10977	11008
11034	11061
11089	11107
11107	11106
11119	11150
11195	11239
11264	11273
11263	11256
11261	11291
11339	11386
11420	11436
11444	11447
11447	11447
11446	11444
11445	11449
11458	11476
11506	11542
11573	11589
11601	11621
11652	11684
11707	11723
11742	11770
11808	11850
11881	11891
11884	11874
11875	11889
11920	11960
11992	12005
11996	11978
11957	11934
11907	11891
11879	11877
11875	11875
11874	11872
11871	11871
11868	11866
11865	11864
11863	11863
11863	11863
11863	11863
11867	11875
11893	11923
11955	11977
11987	11984
11955	11847
11583	11166
10732	10761
10798	10832
10861	10891
10916	10929
10936	10949
10976	11016
11053	11087
11115	11145
11171	11188
11196	11199
11213	11242
11283	11322
11345	11354
11346	11338
11342	11375
11422	11472
11503	11522
11530	11533
11533	11531
11530	11527
11528	11537
11549	11568
11600	11634
11659	11674
11681	11698
11727	11759
11786	11808
11826	11852
11884	11922
11949	11959
11954	11944
11946	11968
11998	12038
12070	12081
12080	12076
12067	12047
12025	12008
11998	11994
11993	11990
11982	11972
11959	11951
11945	11939
11936	11932
11930	11930
11930	11930
11930	11930
11933	11942
11966	12000
12037	12064
12074	12073
12044	11933
11666	11242
10808	10838
10876	10909
10935	10962
10983	10997
11012	11039
11076	11121
11160	11189
11213	11236
11260	11276
11284	11297
11313	11344
11378	11415
11445	11457
11453	11442
11448	11480
11528	11575
11609	11628
11636	11638
11638	11636
11631	11627
11630	11642
11664	11690
11715	11743
11762	11768
11775	11788
11811	11839
11872	11903
11926	11950
11981	12014
12043	12049
12041	12035
12040	12056
12084	12119
12147	12166
12178	12186
12190	12181
12165	12149
12142	12137
12138	12131
12117	12096
12073	12055
12042	12032
12024	12019
12017	12016
12016	12016
12016	12016
12021	12031
12057	12096
12138	12168
12183	12182
12151	12037
11766	11336
10890	10920
10958	10992
11017	11037
11057	11079
11107	11149
11197	11243
11283	11303
11319	11330
11341	11352
11366	11383
11407	11436
11471	11512
11552	11571
11573	11559
11564	11593
11639	11685
11717	11736
11745	11747
11747	11744
11738	11730
11735	11754
11783	11812
11836	11857
11867	11874
11876	11886
11903	11931
11962	12001
12036	12066
12095	12130
12158	12166
12157	12146
12146	12158
12180	12200
12220	12240
12264	12290
12309	12310
12297	12285
12279	12277
12274	12265
12247	12221
12191	12169
12155	12146
12139	12134
12131	12131
12131	12131
12131	12131
12134	12146
12171	12211
12252	12281
12296	12294
12265	12151
11875	11434
10976	11001
11038	11074
11102	11121
11140	11167
11204	11256
11312	11361
11394	11411
11418	11417
11418	11426
11440	11466
11490	11522
11559	11607
11656	11685
11687	11674
11674	11702
11744	11789
11820	11838
11849	11854
11855	11852
11844	11838
11843	11868
11902	11934
11956	11969
11980	11983
11986	11995
12008	12031
12065	12108
12149	12183
12218	12254
12284	12294
12285	12271
12265	12265
12270	12280
12296	12315
12345	12379
12408	12416
12408	12398
12394	12393
12394	12386
12368	12338
12307	12284
12271	12267
12263	12262
12262	12261
12260	12260
12260	12260
12260	12270
12292	12326
12365	12392
12406	12403
12371	12255
11973	11528
11054	11077
11110	11146
11172	11197
11222	11251
11291	11346
11405	11456
11489	11504
11506	11502
11498	11502
11517	11543
11575	11607
11650	11705
11759	11796
11799	11790
11788	11807
11846	11884
11919	11943
11960	11972
11976	11972
11962	11955
11962	11989
12027	12064
12088	12100
12109	12111
12116	12122
12133	12151
12183	12222
12262	12298
12334	12373
12405	12416
12406	12388
12375	12365
12364	12369
12382	12401
12428	12457
12484	12495
12494	12488
12485	12489
12491	12489
12473	12447
12418	12397
12385	12382
12380	12378
12378	12377
12375	12375
12375	12375
12376	12383
12403	12434
